dep_city_name,arr_city_name,dep_city_code,arr_city_code,url,dep_country_code,arr_country_code,Keywords,Search volume
Surat,Kolkata,STV,CCU,surat-kolkata-flights.html,IN,IN,surat to kolkata flights,2400
Bangalore,Dehradun,BLR,DED,bangalore-dehradun-flights.html,IN,IN,bangalore to dehradun flights,2400
Mumbai,Gwalior,BOM,GWL,mumbai-gwalior-flights.html,IN,IN,mumbai to gwalior flights,2400
Chandigarh,Hyderabad,IXC,HYD,chandigarh-hyderabad-flights.html,IN,IN,chandigarh to hyderabad flights,2400
Helsinki,Rovaniemi,HEL,RVN,helsinki-rovaniemi-flights.html,FI,FI,helsinki to rovaniemi flights,2400
Belgrade,Barcelona,BEG,BCN,belgrade-barcelona-flights.html,RS,ES,belgrade to barcelona flights,2400
Chisinau,London,KIV,LON,chisinau-london-flights.html,MD,GB,chisinau to london flights,2400
Birmingham,Zurich,BHX,ZRH,birmingham-zurich-flights.html,GB,CH,birmingham to zurich flights,2400
Montreal,Boston,YMQ,BOS,montreal-boston-flights.html,CA,US,montreal to boston flights,2400
Melbourne,New Delhi,MEL,DEL,melbourne-new-delhi-flights.html,AU,IN,melbourne to new delhi flights,2400
Pristina,London,PRN,LON,pristina-london-flights.html,RS,GB,pristina to london flights,2400
Prague,Barcelona,PRG,BCN,prague-barcelona-flights.html,CZ,ES,prague to barcelona flights,2400
Kuala Lumpur,Istanbul,KUL,IST,kuala-lumpur-istanbul-flights.html,MY,TR,kuala lumpur to istanbul flights,2400
Toronto,Thunder Bay,YTO,YQT,toronto-thunder-bay-flights.html,CA,CA,toronto to thunder bay flights,2400
Broome,Perth,BME,PER,broome-perth-flights.html,AU,AU,broome to perth flights,2400
Liverpool,Bucharest,LPL,BUH,liverpool-bucharest-flights.html,GB,RO,liverpool to bucharest flights,2400
Seattle,Anchorage,SEA,ANC,seattle-anchorage-flights.html,US,US,seattle to anchorage flights,2400
Perth,Gold Coast,PER,OOL,perth-gold-coast-flights.html,AU,AU,perth to gold coast flights,2400
Nashville,Orlando,BNA,ORL,nashville-orlando-flights.html,US,US,nashville to orlando flights,2400
Mauritius,London,MRU,LON,mauritius-london-flights.html,MU,GB,mauritius to london flights,2400
Cochin,Chennai,COK,MAA,cochin-chennai-flights.html,IN,IN,cochin to chennai flights,2400
Patna,Chennai,PAT,MAA,patna-chennai-flights.html,IN,IN,patna to chennai flights,2400
Lucknow,Chennai,LKO,MAA,lucknow-chennai-flights.html,IN,IN,lucknow to chennai flights,2400
Lucknow,Hyderabad,LKO,HYD,lucknow-hyderabad-flights.html,IN,IN,lucknow to hyderabad flights,2400
Jaipur,Guwahati,JAI,GAU,jaipur-guwahati-flights.html,IN,IN,jaipur to guwahati flights,2400
Chennai,Indore,MAA,IDR,chennai-indore-flights.html,IN,IN,chennai to indore flights,2400
Madurai,Bangalore,IXM,BLR,madurai-bangalore-flights.html,IN,IN,madurai to bangalore flights,2400
Lucknow,Dehradun,LKO,DED,lucknow-dehradun-flights.html,IN,IN,lucknow to dehradun flights,2400
Chandigarh,Srinagar,IXC,SXR,chandigarh-srinagar-flights.html,IN,IN,chandigarh to srinagar flights,2400
Memphis,New Orleans,MEM,MSY,memphis-new-orleans-flights.html,US,US,memphis to new orleans flights,2400
Zagreb,Berlin,ZAG,BER,zagreb-berlin-flights.html,HR,DE,zagreb to berlin flights,2400
San Francisco,Boston,SFO,BOS,san-francisco-boston-flights.html,US,US,san francisco to boston flights,2400
Zurich,Vienna,ZRH,VIE,zurich-vienna-flights.html,CH,AT,zurich to vienna flights,2400
Bangkok,Phnom Penh,BKK,PNH,bangkok-phnom-penh-flights.html,TH,KH,bangkok to phnom penh flights,2400
Frankfurt,Paris,FRA,PAR,frankfurt-paris-flights.html,DE,FR,frankfurt to paris flights,2400
Chicago,Cleveland,CHI,CLE,chicago-cleveland-flights.html,US,US,chicago to cleveland flights,2400
Manchester,Houston,MAN,HOU,manchester-houston-flights.html,GB,US,manchester to houston flights,2400
Mangalore,Dubai,IXE,DXB,mangalore-dubai-flights.html,IN,AE,mangalore to dubai flights,2400
New Orleans,Atlanta,MSY,ATL,new-orleans-atlanta-flights.html,US,US,new orleans to atlanta flights,2400
Manchester,Beijing,MAN,BJS,manchester-beijing-flights.html,GB,CN,manchester to beijing flights,2400
Memphis,Orlando,MEM,ORL,memphis-orlando-flights.html,US,US,memphis to orlando flights,2400
Adelaide,Singapore,ADL,SIN,adelaide-singapore-flights.html,AU,SG,adelaide to singapore flights,2400
Singapore,Danang,SIN,DAD,singapore-danang-flights.html,SG,VN,singapore to danang flights,2400
Birmingham,Amritsar,BHX,ATQ,birmingham-amritsar-flights.html,GB,IN,birmingham to amritsar flights,2400
Rome,Manchester,ROM,MAN,rome-manchester-flights.html,IT,GB,rome to manchester flights,2400
Manchester,Hurghada,MAN,HRG,manchester-hurghada-flights.html,GB,EG,manchester to hurghada flights,2400
Norwich,Exeter,NWI,EXT,norwich-exeter-flights.html,GB,GB,norwich to exeter flights,2400
Wellington,Melbourne,WLG,MEL,wellington-melbourne-flights.html,NZ,AU,wellington to melbourne flights,2400
Buffalo,Boston,BUF,BOS,buffalo-boston-flights.html,US,US,buffalo to boston flights,2400
Exeter,Newcastle,EXT,NCL,exeter-newcastle-flights.html,GB,GB,exeter to newcastle flights,2400
Cleveland,Boston,CLE,BOS,cleveland-boston-flights.html,US,US,cleveland to boston flights,2400
Barcelona,Nice,BCN,NCE,barcelona-nice-flights.html,ES,FR,barcelona to nice flights,2400
Montreal,Miami,YMQ,MIA,montreal-miami-flights.html,CA,US,montreal to miami flights,2400
Chicago,Portland,CHI,PWM,chicago-portland-flights.html,US,US,chicago to portland flights,2400
Bloemfontein,Cape Town,BFN,CPT,bloemfontein-cape-town-flights.html,ZA,ZA,bloemfontein to cape town flights,2400
Malta,Milan,MLA,MIL,malta-milan-flights.html,MT,IT,malta to milan flights,2400
Leeds,Southampton,LBA,SOU,leeds-southampton-flights.html,GB,GB,leeds to southampton flights,2400
Paris,Marrakech,PAR,RAK,paris-marrakech-flights.html,FR,MA,paris to marrakech flights,2400
New York,Amsterdam,NYC,AMS,new-york-amsterdam-flights.html,US,NL,new york to amsterdam flights,2400
Denver,New Orleans,DEN,MSY,denver-new-orleans-flights.html,US,US,denver to new orleans flights,2400
Kuwait,London,KWI,LON,kuwait-london-flights.html,KW,GB,kuwait to london flights,2400
London,Kuwait,LON,KWI,london-kuwait-flights.html,GB,KW,london to kuwait flights,2400
Detroit,Tampa,DTT,TPA,detroit-tampa-flights.html,US,US,detroit to tampa flights,2400
Tampa,Key West,TPA,EYW,tampa-key-west-flights.html,US,US,tampa to key west flights,2400
Chicago,Portland,CHI,PDX,chicago-portland-flights.html,US,US,chicago to portland flights,2400
Melbourne,Sunshine Coast,MEL,MCY,melbourne-sunshine-coast-flights.html,AU,AU,melbourne to sunshine coast flights,2400
Kuala Lumpur,Manila,KUL,MNL,kuala-lumpur-manila-flights.html,MY,PH,kuala lumpur to manila flights,2400
Venice,Amsterdam,VCE,AMS,venice-amsterdam-flights.html,IT,NL,venice to amsterdam flights,2400
London,Minsk,LON,MSQ,london-minsk-flights.html,GB,BY,london to minsk flights,2400
Cairo,Jeddah,CAI,JED,cairo-jeddah-flights.html,EG,SA,cairo to jeddah flights,2400
Bristol,Munich,BRS,MUC,bristol-munich-flights.html,GB,DE,bristol to munich flights,2400
Vancouver,Cancun,YVR,CUN,vancouver-cancun-flights.html,CA,MX,vancouver to cancun flights,2400
Exeter,Amsterdam,EXT,AMS,exeter-amsterdam-flights.html,GB,NL,exeter to amsterdam flights,2400
Newcastle,Rome,NCL,ROM,newcastle-rome-flights.html,GB,IT,newcastle to rome flights,2400
Southampton,Belfast,SOU,BFS,southampton-belfast-flights.html,GB,GB,southampton to belfast flights,2400
Murcia,London,MJV,LON,murcia-london-flights.html,ES,GB,murcia to london flights,2400
Toronto,Quebec,YTO,YQB,toronto-quebec-flights.html,CA,CA,toronto to quebec flights,2400
Antalya,London,AYT,LON,antalya-london-flights.html,TR,GB,antalya to london flights,2400
Edinburgh,Ibiza,EDI,IBZ,edinburgh-ibiza-flights.html,GB,ES,edinburgh to ibiza flights,2400
Brisbane,Wellington,BNE,WLG,brisbane-wellington-flights.html,AU,NZ,brisbane to wellington flights,2400
Bangkok,Melbourne,BKK,MEL,bangkok-melbourne-flights.html,TH,AU,bangkok to melbourne flights,2400
Ibiza,Manchester,IBZ,MAN,ibiza-manchester-flights.html,ES,GB,ibiza to manchester flights,2400
Paphos,Manchester,PFO,MAN,paphos-manchester-flights.html,CY,GB,paphos to manchester flights,2400
Mumbai,Mauritius,BOM,MRU,mumbai-mauritius-flights.html,IN,MU,mumbai to mauritius flights,2400
Manchester,Gerona,MAN,GRO,manchester-gerona-flights.html,GB,ES,manchester to gerona flights,2400
Abu Dhabi,Cairo,AUH,CAI,abu-dhabi-cairo-flights.html,AE,EG,abu dhabi to cairo flights,2400
Atlanta,Austin,ATL,AUS,atlanta-austin-flights.html,US,US,atlanta to austin flights,2400
Sydney,Townsville,SYD,TSV,sydney-townsville-flights.html,AU,AU,sydney to townsville flights,2400
Houston,Mexico City,HOU,MEX,houston-mexico-city-flights.html,US,MX,houston to mexico city flights,2400
Rome,Catania,ROM,CTA,rome-catania-flights.html,IT,IT,rome to catania flights,2400
Milwaukee,Chicago,MKE,CHI,milwaukee-chicago-flights.html,US,US,milwaukee to chicago flights,2400
Fort Lauderdale,Havana,FLL,HAV,fort-lauderdale-havana-flights.html,US,CU,fort lauderdale to havana flights,2400
Brussels,Bucharest,BRU,BUH,brussels-bucharest-flights.html,BE,RO,brussels to bucharest flights,2400
Hong Kong,Okinawa,HKG,OKA,hong-kong-okinawa-flights.html,HK,JP,hong kong to okinawa flights,2400
Manchester,Atlanta,MHT,ATL,manchester-atlanta-flights.html,US,US,manchester to atlanta flights,2400
Athens,Milan,ATH,MIL,athens-milan-flights.html,GR,IT,athens to milan flights,2400
Boston,Phoenix,BOS,PHX,boston-phoenix-flights.html,US,US,boston to phoenix flights,2400
Vienna,Rome,VIE,ROM,vienna-rome-flights.html,AT,IT,vienna to rome flights,2400
Las vegas,Denver,LAS,DEN,las-vegas-denver-flights.html,US,US,las vegas to denver flights,2400
Pittsburgh,Las vegas,PIT,LAS,pittsburgh-las-vegas-flights.html,US,US,pittsburgh to las vegas flights,2400
Singapore,Koh Samui,SIN,USM,singapore-koh-samui-flights.html,SG,TH,singapore to koh samui flights,2400
Kuala Lumpur,Auckland,KUL,AKL,kuala-lumpur-auckland-flights.html,MY,NZ,kuala lumpur to auckland flights,2400
Geneva,Barcelona,GVA,BCN,geneva-barcelona-flights.html,CH,ES,geneva to barcelona flights,2400
Melbourne,Mildura,MEL,MQL,melbourne-mildura-flights.html,AU,AU,melbourne to mildura flights,2400
Montreal,Orlando,YMQ,ORL,montreal-orlando-flights.html,CA,US,montreal to orlando flights,2400
Southampton,Alicante,SOU,ALC,southampton-alicante-flights.html,GB,ES,southampton to alicante flights,2400
Boston,Amsterdam,BOS,AMS,boston-amsterdam-flights.html,US,NL,boston to amsterdam flights,2400
London,Antwerp,LON,ANR,london-antwerp-flights.html,GB,BE,london to antwerp flights,2400
Montreal,Calgary,YMQ,YYC,montreal-calgary-flights.html,CA,CA,montreal to calgary flights,2400
Zurich,Barcelona,ZRH,BCN,zurich-barcelona-flights.html,CH,ES,zurich to barcelona flights,2400
Berlin,Brussels,BER,BRU,berlin-brussels-flights.html,DE,BE,berlin to brussels flights,2400
Los Angeles,Vancouver,LAX,YVR,los-angeles-vancouver-flights.html,US,CA,los angeles to vancouver flights,2400
Dubai,Baku,DXB,BAK,dubai-baku-flights.html,AE,AZ,dubai to baku flights,2400
Pune,Guwahati,PNQ,GAU,pune-guwahati-flights.html,IN,IN,pune to guwahati flights,2400
Raipur,Indore,RPR,IDR,raipur-indore-flights.html,IN,IN,raipur to indore flights,2400
Pune,Raipur,PNQ,RPR,pune-raipur-flights.html,IN,IN,pune to raipur flights,2400
London,Knock,LON,NOC,london-knock-flights.html,GB,IE,london to knock flights,2400
Dubai,Lahore,DXB,LHE,dubai-lahore-flights.html,AE,PK,dubai to lahore flights,2400
Belgrade,Amsterdam,BEG,AMS,belgrade-amsterdam-flights.html,RS,NL,belgrade to amsterdam flights,2400
San Francisco,Vancouver,SFO,YVR,san-francisco-vancouver-flights.html,US,CA,san francisco to vancouver flights,2400
London,Dhaka,LON,DAC,london-dhaka-flights.html,GB,BD,london to dhaka flights,2400
Cairo,Hurghada,CAI,HRG,cairo-hurghada-flights.html,EG,EG,cairo to hurghada flights,2400
London,Tivat,LON,TIV,london-tivat-flights.html,GB,ME,london to tivat flights,2400
Budapest,Manchester,BUD,MAN,budapest-manchester-flights.html,HU,GB,budapest to manchester flights,2400
Paris,Toronto,PAR,YTO,paris-toronto-flights.html,FR,CA,paris to toronto flights,1900
Denver,Paris,DEN,PAR,denver-paris-flights.html,US,FR,denver to paris flights,1900
Toronto,Athens,YTO,ATH,toronto-athens-flights.html,CA,GR,toronto to athens flights,1900
Tokyo,Taipei,TYO,TPE,tokyo-taipei-flights.html,JP,TW,tokyo to taipei flights,1900
Orlando,Key West,ORL,EYW,orlando-key-west-flights.html,US,US,orlando to key west flights,1900
Athens,Corfu,ATH,CFU,athens-corfu-flights.html,GR,GR,athens to corfu flights,1900
Miami,Caracas,MIA,CCS,miami-caracas-flights.html,US,VE,miami to caracas flights,1900
Frankfurt,Dublin,FRA,DUB,frankfurt-dublin-flights.html,DE,IE,frankfurt to dublin flights,1900
New York,Tokyo,NYC,TYO,new-york-tokyo-flights.html,US,JP,new york to tokyo flights,1900
Denver,Tampa,DEN,TPA,denver-tampa-flights.html,US,US,denver to tampa flights,1900
Philadelphia,Cancun,PHL,CUN,philadelphia-cancun-flights.html,US,MX,philadelphia to cancun flights,1900
Knock,Manchester,NOC,MAN,knock-manchester-flights.html,IE,GB,knock to manchester flights,1900
Gold Coast,Cairns,OOL,CNS,gold-coast-cairns-flights.html,AU,AU,gold coast to cairns flights,1900
New Orleans,Denver,MSY,DEN,new-orleans-denver-flights.html,US,US,new orleans to denver flights,1900
Rome,Berlin,ROM,BER,rome-berlin-flights.html,IT,DE,rome to berlin flights,1900
Singapore,Shenzhen,SIN,SZX,singapore-shenzhen-flights.html,SG,CN,singapore to shenzhen flights,1900
Washington,Chicago,WAS,CHI,washington-chicago-flights.html,US,US,washington to chicago flights,1900
Madrid,Prague,MAD,PRG,madrid-prague-flights.html,ES,CZ,madrid to prague flights,1900
Chennai,New Delhi,MAA,DEL,chennai-new-delhi-flights.html,IN,IN,chennai to new delhi flights,1900
Los Angeles,Cancun,LAX,CUN,los-angeles-cancun-flights.html,US,MX,los angeles to cancun flights,1900
Barcelona,Budapest,BCN,BUD,barcelona-budapest-flights.html,ES,HU,barcelona to budapest flights,1900
Beijing,London,BJS,LON,beijing-london-flights.html,CN,GB,beijing to london flights,1900
Seattle,Atlanta,SEA,ATL,seattle-atlanta-flights.html,US,US,seattle to atlanta flights,1900
Orlando,Manchester,ORL,MHT,orlando-manchester-flights.html,US,US,orlando to manchester flights,1900
Brussels,Dubai,BRU,DXB,brussels-dubai-flights.html,BE,AE,brussels to dubai flights,1900
New York,Sydney,NYC,SYD,new-york-sydney-flights.html,US,AU,new york to sydney flights,1900
Halifax,Montreal,YHZ,YMQ,halifax-montreal-flights.html,CA,CA,halifax to montreal flights,1900
Fort Lauderdale,Orlando,FLL,ORL,fort-lauderdale-orlando-flights.html,US,US,fort lauderdale to orlando flights,1900
Stockholm,Copenhagen,STO,CPH,stockholm-copenhagen-flights.html,SE,DK,stockholm to copenhagen flights,1900
Atlanta,San Diego,ATL,SAN,atlanta-san-diego-flights.html,US,US,atlanta to san diego flights,1900
New York,Pittsburgh,NYC,PIT,new-york-pittsburgh-flights.html,US,US,new york to pittsburgh flights,1900
Malaga,Paris,AGP,PAR,malaga-paris-flights.html,ES,FR,malaga to paris flights,1900
Chicago,Hyderabad,CHI,HYD,chicago-hyderabad-flights.html,US,IN,chicago to hyderabad flights,1900
Singapore,Rome,SIN,ROM,singapore-rome-flights.html,SG,IT,singapore to rome flights,1900
Madrid,Athens,MAD,ATH,madrid-athens-flights.html,ES,GR,madrid to athens flights,1900
Paris,Singapore,PAR,SIN,paris-singapore-flights.html,FR,SG,paris to singapore flights,1900
Rotterdam,London,RTM,LON,rotterdam-london-flights.html,NL,GB,rotterdam to london flights,1900
Denver,Salt Lake City,DEN,SLC,denver-salt-lake-city-flights.html,US,US,denver to salt lake city flights,1900
Zurich,Berlin,ZRH,BER,zurich-berlin-flights.html,CH,DE,zurich to berlin flights,1900
Munich,Madrid,MUC,MAD,munich-madrid-flights.html,DE,ES,munich to madrid flights,1900
Miami,Philadelphia,MIA,PHL,miami-philadelphia-flights.html,US,US,miami to philadelphia flights,1900
Chandigarh,Chennai,IXC,MAA,chandigarh-chennai-flights.html,IN,IN,chandigarh to chennai flights,1900
New Delhi,Guwahati,DEL,GAU,new-delhi-guwahati-flights.html,IN,IN,new delhi to guwahati flights,1900
Mangalore,Hyderabad,IXE,HYD,mangalore-hyderabad-flights.html,IN,IN,mangalore to hyderabad flights,1900
Windsor,Toronto,YQG,YTO,windsor-toronto-flights.html,CA,CA,windsor to toronto flights,1900
Cincinnati,New York,CVG,NYC,cincinnati-new-york-flights.html,US,US,cincinnati to new york flights,1900
Brussels,Munich,BRU,MUC,brussels-munich-flights.html,BE,DE,brussels to munich flights,1900
Kansas City,Denver,MKC,DEN,kansas-city-denver-flights.html,US,US,kansas city to denver flights,1900
Orlando,Toronto,ORL,YTO,orlando-toronto-flights.html,US,CA,orlando to toronto flights,1900
Phuket,Singapore,HKT,SIN,phuket-singapore-flights.html,TH,SG,phuket to singapore flights,1900
Yangon,Mandalay,RGN,MDL,yangon-mandalay-flights.html,MM,MM,yangon to mandalay flights,1900
San Diego,Oakland,SAN,OAK,san-diego-oakland-flights.html,US,US,san diego to oakland flights,1900
Hong Kong,New York,HKG,NYC,hong-kong-new-york-flights.html,HK,US,hong kong to new york flights,1900
Manchester,Split,MAN,SPU,manchester-split-flights.html,GB,HR,manchester to split flights,1900
Boston,Baltimore,BOS,BWI,boston-baltimore-flights.html,US,US,boston to baltimore flights,1900
Jakarta,Sydney,JKT,SYD,jakarta-sydney-flights.html,ID,AU,jakarta to sydney flights,1900
Chicago,Pittsburgh,CHI,PIT,chicago-pittsburgh-flights.html,US,US,chicago to pittsburgh flights,1900
Milan,Berlin,MIL,BER,milan-berlin-flights.html,IT,DE,milan to berlin flights,1900
New York,Charlotte,NYC,CLT,new-york-charlotte-flights.html,US,US,new york to charlotte flights,1900
Perth,Mauritius,PER,MRU,perth-mauritius-flights.html,AU,MU,perth to mauritius flights,1900
Bogota,Cartagena,BOG,CTG,bogota-cartagena-flights.html,CO,CO,bogota to cartagena flights,1900
Copenhagen,Stockholm,CPH,STO,copenhagen-stockholm-flights.html,DK,SE,copenhagen to stockholm flights,1900
New York,Austin,NYC,AUS,new-york-austin-flights.html,US,US,new york to austin flights,1900
Paris,Miami,PAR,MIA,paris-miami-flights.html,FR,US,paris to miami flights,1900
Amsterdam,Dubai,AMS,DXB,amsterdam-dubai-flights.html,NL,AE,amsterdam to dubai flights,1900
Vienna,Lisbon,VIE,LIS,vienna-lisbon-flights.html,AT,PT,vienna to lisbon flights,1900
Johannesburg,Bloemfontein,JNB,BFN,johannesburg-bloemfontein-flights.html,ZA,ZA,johannesburg to bloemfontein flights,1900
Raipur,Pune,RPR,PNQ,raipur-pune-flights.html,IN,IN,raipur to pune flights,1900
Berlin,Vienna,BER,VIE,berlin-vienna-flights.html,DE,AT,berlin to vienna flights,1900
Belgrade,Rome,BEG,ROM,belgrade-rome-flights.html,RS,IT,belgrade to rome flights,1900
Jaipur,Surat,JAI,STV,jaipur-surat-flights.html,IN,IN,jaipur to surat flights,1900
Mexico City,London,MEX,LON,mexico-city-london-flights.html,MX,GB,mexico city to london flights,1900
Toronto,Sydney,YTO,YQY,toronto-sydney-flights.html,CA,CA,toronto to sydney flights,1900
Pune,New Delhi,PNQ,DEL,pune-new-delhi-flights.html,IN,IN,pune to new delhi flights,1900
Trivandrum,Hyderabad,TRV,HYD,trivandrum-hyderabad-flights.html,IN,IN,trivandrum to hyderabad flights,1900
Berlin,Athens,BER,ATH,berlin-athens-flights.html,DE,GR,berlin to athens flights,1900
Oklahoma City,Denver,OKC,DEN,oklahoma-city-denver-flights.html,US,US,oklahoma city to denver flights,1900
Dubbo,Sydney,DBO,SYD,dubbo-sydney-flights.html,AU,AU,dubbo to sydney flights,1900
London,Stavanger,LON,SVG,london-stavanger-flights.html,GB,NO,london to stavanger flights,1900
San Francisco,Portland,SFO,PDX,san-francisco-portland-flights.html,US,US,san francisco to portland flights,1900
Taipei,Singapore,TPE,SIN,taipei-singapore-flights.html,TW,SG,taipei to singapore flights,1900
New Delhi,Lucknow,DEL,LKO,new-delhi-lucknow-flights.html,IN,IN,new delhi to lucknow flights,1900
New Delhi,Hyderabad,DEL,HYD,new-delhi-hyderabad-flights.html,IN,IN,new delhi to hyderabad flights,1900
Chandigarh,Kolkata,IXC,CCU,chandigarh-kolkata-flights.html,IN,IN,chandigarh to kolkata flights,1900
Hyderabad,Trivandrum,HYD,TRV,hyderabad-trivandrum-flights.html,IN,IN,hyderabad to trivandrum flights,1900
Ahmedabad,Indore,AMD,IDR,ahmedabad-indore-flights.html,IN,IN,ahmedabad to indore flights,1900
Bucharest,Paris,BUH,PAR,bucharest-paris-flights.html,RO,FR,bucharest to paris flights,1900
Bilbao,London,BIO,LON,bilbao-london-flights.html,ES,GB,bilbao to london flights,1900
Chandigarh,Lucknow,IXC,LKO,chandigarh-lucknow-flights.html,IN,IN,chandigarh to lucknow flights,1900
Lahore,Dubai,LHE,DXB,lahore-dubai-flights.html,PK,AE,lahore to dubai flights,1900
Dar Es Salaam,Zanzibar,DAR,ZNZ,dar-es-salaam-zanzibar-flights.html,TZ,TZ,dar es salaam to zanzibar flights,1900
Tijuana,Mexico City,TIJ,MEX,tijuana-mexico-city-flights.html,MX,MX,tijuana to mexico city flights,1900
Dubai,Salalah,DXB,SLL,dubai-salalah-flights.html,AE,OM,dubai to salalah flights,1900
Toronto,New Delhi,YTO,DEL,toronto-new-delhi-flights.html,CA,IN,toronto to new delhi flights,1900
Chicago,Indianapolis,CHI,IND,chicago-indianapolis-flights.html,US,US,chicago to indianapolis flights,1900
Kuala Lumpur,Johor Bahru,KUL,JHB,kuala-lumpur-johor-bahru-flights.html,MY,MY,kuala lumpur to johor bahru flights,1900
Washington,London,WAS,LON,washington-london-flights.html,US,GB,washington to london flights,1900
Zurich,Lisbon,ZRH,LIS,zurich-lisbon-flights.html,CH,PT,zurich to lisbon flights,1900
Helsinki,Paris,HEL,PAR,helsinki-paris-flights.html,FI,FR,helsinki to paris flights,1900
Phoenix,Boston,PHX,BOS,phoenix-boston-flights.html,US,US,phoenix to boston flights,1900
Bloemfontein,Johannesburg,BFN,JNB,bloemfontein-johannesburg-flights.html,ZA,ZA,bloemfontein to johannesburg flights,1900
Venice,Barcelona,VCE,BCN,venice-barcelona-flights.html,IT,ES,venice to barcelona flights,1900
Las vegas,London,LAS,LON,las-vegas-london-flights.html,US,GB,las vegas to london flights,1900
New Delhi,Kathmandu,DEL,KTM,new-delhi-kathmandu-flights.html,IN,NP,new delhi to kathmandu flights,1900
Chicago,Kansas City,CHI,MKC,chicago-kansas-city-flights.html,US,US,chicago to kansas city flights,1900
Charlotte,Denver,CLT,DEN,charlotte-denver-flights.html,US,US,charlotte to denver flights,1900
Saskatoon,Toronto,YXE,YTO,saskatoon-toronto-flights.html,CA,CA,saskatoon to toronto flights,1900
Lanzarote,London,ACE,LON,lanzarote-london-flights.html,ES,GB,lanzarote to london flights,1900
Munich,Dublin,MUC,DUB,munich-dublin-flights.html,DE,IE,munich to dublin flights,1900
Aberdeen,Paris,ABZ,PAR,aberdeen-paris-flights.html,GB,FR,aberdeen to paris flights,1900
Madrid,Malaga,MAD,AGP,madrid-malaga-flights.html,ES,ES,madrid to malaga flights,1900
San Diego,Houston,SAN,HOU,san-diego-houston-flights.html,US,US,san diego to houston flights,1900
Ottawa,New York,YOW,NYC,ottawa-new-york-flights.html,CA,US,ottawa to new york flights,1900
Adelaide,Auckland,ADL,AKL,adelaide-auckland-flights.html,AU,NZ,adelaide to auckland flights,1900
Dubai,Athens,DXB,ATH,dubai-athens-flights.html,AE,GR,dubai to athens flights,1900
Indianapolis,Las vegas,IND,LAS,indianapolis-las-vegas-flights.html,US,US,indianapolis to las vegas flights,1900
Barcelona,Miami,BCN,MIA,barcelona-miami-flights.html,ES,US,barcelona to miami flights,1900
Miami,Buenos Aires,MIA,BUE,miami-buenos-aires-flights.html,US,AR,miami to buenos aires flights,1900
Kuala Lumpur,Osaka,KUL,OSA,kuala-lumpur-osaka-flights.html,MY,JP,kuala lumpur to osaka flights,1900
Brussels,Stockholm,BRU,STO,brussels-stockholm-flights.html,BE,SE,brussels to stockholm flights,1900
Seoul,Taipei,SEL,TPE,seoul-taipei-flights.html,KR,TW,seoul to taipei flights,1900
Rome,Dubrovnik,ROM,DBV,rome-dubrovnik-flights.html,IT,HR,rome to dubrovnik flights,1900
Cape Town,Bloemfontein,CPT,BFN,cape-town-bloemfontein-flights.html,ZA,ZA,cape town to bloemfontein flights,1900
Budapest,Brussels,BUD,BRU,budapest-brussels-flights.html,HU,BE,budapest to brussels flights,1900
Hong Kong,Sapporo,HKG,SPK,hong-kong-sapporo-flights.html,HK,JP,hong kong to sapporo flights,1900
Dublin,Hamburg,DUB,HAM,dublin-hamburg-flights.html,IE,DE,dublin to hamburg flights,1900
Athens,Madrid,ATH,MAD,athens-madrid-flights.html,GR,ES,athens to madrid flights,1900
Seattle,Houston,SEA,HOU,seattle-houston-flights.html,US,US,seattle to houston flights,1900
Cardiff,Newcastle,CWL,NCL,cardiff-newcastle-flights.html,GB,GB,cardiff to newcastle flights,1900
Bhopal,Pune,BHO,PNQ,bhopal-pune-flights.html,IN,IN,bhopal to pune flights,1900
Dubai,Prague,DXB,PRG,dubai-prague-flights.html,AE,CZ,dubai to prague flights,1900
Trivandrum,Dubai,TRV,DXB,trivandrum-dubai-flights.html,IN,AE,trivandrum to dubai flights,1900
Budapest,Lisbon,BUD,LIS,budapest-lisbon-flights.html,HU,PT,budapest to lisbon flights,1900
Bristol,Jersey,BRS,JER,bristol-jersey-flights.html,GB,GB,bristol to jersey flights,1900
Nairobi,Zanzibar,NBO,ZNZ,nairobi-zanzibar-flights.html,KE,TZ,nairobi to zanzibar flights,1900
Bucharest,Dublin,BUH,DUB,bucharest-dublin-flights.html,RO,IE,bucharest to dublin flights,1900
Ahmedabad,Nagpur,AMD,NAG,ahmedabad-nagpur-flights.html,IN,IN,ahmedabad to nagpur flights,1900
Kolkata,Raipur,CCU,RPR,kolkata-raipur-flights.html,IN,IN,kolkata to raipur flights,1900
Bhubaneswar,Chennai,BBI,MAA,bhubaneswar-chennai-flights.html,IN,IN,bhubaneswar to chennai flights,1900
New Delhi,Singapore,DEL,SIN,new-delhi-singapore-flights.html,IN,SG,new delhi to singapore flights,1900
Jeddah,Manila,JED,MNL,jeddah-manila-flights.html,SA,PH,jeddah to manila flights,1900
Indianapolis,New York,IND,NYC,indianapolis-new-york-flights.html,US,US,indianapolis to new york flights,1900
Milan,Vienna,MIL,VIE,milan-vienna-flights.html,IT,AT,milan to vienna flights,1900
Durban,Port Elizabeth,DUR,PLZ,durban-port-elizabeth-flights.html,ZA,ZA,durban to port elizabeth flights,1900
Buenos Aires,London,BUE,LON,buenos-aires-london-flights.html,AR,GB,buenos aires to london flights,1900
